x y r
0.841489932885906 0.32913513513513515 0.004
0.688979865771812 0.49400000000000005 0.004
0.7287651006711409 0.17086486486486485 0.004
0.5362711017649525 0.26076882679089297 0.004
0.17840268456375838 0.42805405405405406 0.004
0.8945369127516778 0.3884864864864865 0.004
0.13198657718120804 0.025783783783783785 0.004
0.6823489932885906 0.43464864864864866 0.004
0.7884429530201342 0.3687027027027027 0.004
0.1518791946308725 0.09172972972972973 0.004
0.2049261744966443 0.025783783783783785 0.004
0.688979865771812 0.06535135135135135 0.004
0.41048322147651006 0.19724324324324324 0.004
0.284496644295302 0.3884864864864865 0.004
0.5227092491895903 0.243383751419256 0.004
0.4303758389261745 0.1510810810810811 0.004
0.46353020134228184 0.08513513513513514 0.004
0.09220134228187919 0.045567567567567566 0.004
0.6016010287309821 0.355761586699889 0.004
0.6160402684563758 0.05216216216216216 0.004
0.14524832214765102 0.2631891891891892 0.004
0.3759841378095479 0.3966048632001715 0.004
0.10546308724832215 0.07194594594594594 0.004
0.46353020134228184 0.21702702702702703 0.004
0.3838602097584911 0.46549377321310764 0.004
0.7420268456375838 0.3093513513513514 0.004
0.27786577181208055 0.11151351351351352 0.004
0.7353959731543623 0.10491891891891893 0.004
0.10546308724832215 0.2302162162162162 0.004
0.8083355704697986 0.32913513513513515 0.004
0.6823489932885906 0.2434054054054054 0.004
0.9741073825503355 0.4544324324324324 0.004
0.9873691275167784 0.4742162162162162 0.004
0.06567785234899329 0.18405405405405406 0.004
0.6499745709638253 0.39488805609994054 0.004
0.967476510067114 0.21043243243243243 0.004
0.13198657718120804 0.058756756756756755 0.004
0.8879060402684563 0.27637837837837836 0.004
0.8812751677852348 0.058756756756756755 0.004
0.954214765100671 0.48740540540540545 0.004
0.8680134228187919 0.2565945945945946 0.004
0.13198657718120804 0.42805405405405406 0.004
0.10546308724832215 0.49400000000000005 0.004
0.12535570469798657 0.42145945945945945 0.004
0.21818791946308724 0.3555135135135135 0.004
0.39059060402684564 0.019189189189189187 0.004
0.6823489932885906 0.17086486486486485 0.004
0.3972214765100671 0.012594594594594595 0.004
0.2049261744966443 0.16427027027027027 0.004
0.8017046979865772 0.11151351351351352 0.004
0.2314496644295302 0.03237837837837838 0.004
0.01926174496644295 0.2434054054054054 0.004
0.5165771812080536 0.1510810810810811 0.004
0.10546308724832215 0.3423243243243243 0.004
0.271234899328859 0.25 0.004
0.7420268456375838 0.3489189189189189 0.004
0.6757181208053691 0.37529729729729727 0.004
0.8017046979865772 0.26978378378378376 0.004
0.592768685917302 0.5117181085804179 0.004
0.41048322147651006 0.11151351351351352 0.004
0.8348590604026845 0.17086486486486485 0.004
0.1717718120805369 0.3357297297297297 0.004
0.6823489932885906 0.09172972972972973 0.004
0.8215973154362416 0.3093513513513514 0.004
0.702241610738255 0.3093513513513514 0.004
0.3598853115540631 0.3270606018441616 0.004
0.7685503355704698 0.07854054054054055 0.004
0.13198657718120804 0.32913513513513515 0.004
0.13198657718120804 0.11810810810810811 0.004
0.29775838926174497 0.2895675675675676 0.004
0.3110201342281879 0.3093513513513514 0.004
0.8945369127516778 0.058756756756756755 0.004
0.1187248322147651 0.3423243243243243 0.004
0.8945369127516778 0.4676216216216216 0.004
0.19166442953020135 0.019189189189189187 0.004
0.14524832214765102 0.21043243243243243 0.004
0.9807382550335569 0.18405405405405406 0.004
0.576255033557047 0.1444864864864865 0.004
0.8945369127516778 0.11151351351351352 0.004
0.33091275167785233 0.4808108108108108 0.004
0.43700671140939595 0.09832432432432432 0.004
0.19829530201342283 0.49400000000000005 0.004
0.5034534418304047 0.22943279135676725 0.004
0.6425637583892617 0.09832432432432432 0.004
0.6558255033557047 0.18405405405405406 0.004
0.7685503355704698 0.3093513513513514 0.004
0.7088724832214764 0.06535135135135135 0.004
0.4436375838926174 0.11810810810810811 0.004
0.6212174972027172 0.43832506470701343 0.004
0.1717718120805369 0.058756756756756755 0.004
0.7088724832214764 0.4808108108108108 0.004
0.5232080536912751 0.11810810810810811 0.004
0.1518791946308725 0.4808108108108108 0.004
0.3933105430502217 0.35545005633157245 0.004
0.561499561440948 0.46475892710560485 0.004
0.4398629073857861 0.31110885750304523 0.004
0.5828859060402685 0.1510810810810811 0.004
0.039154362416107376 0.4016756756756757 0.004
0.07893959731543625 0.21043243243243243 0.004
0.284496644295302 0.11810810810810811 0.004
0.05904697986577181 0.19064864864864864 0.004
0.6259952248327795 0.3748829797313956 0.004
0.967476510067114 0.3884864864864865 0.004
0.7221342281879194 0.03897297297297297 0.004
0.21818791946308724 0.07194594594594594 0.004
0.35080536912751675 0.2631891891891892 0.004
0.7287651006711409 0.4808108108108108 0.004
0.8083355704697986 0.28297297297297297 0.004
0.3110201342281879 0.025783783783783785 0.004
0.18503355704697985 0.2895675675675676 0.004
0.9144295302013422 0.4478378378378378 0.004
0.35080536912751675 0.17086486486486485 0.004
0.7751812080536913 0.4808108108108108 0.004
0.06567785234899329 0.41486486486486485 0.004
0.7221342281879194 0.37529729729729727 0.004
0.3441744966442953 0.03897297297297297 0.004
0.4966845637583892 0.025783783783783785 0.004
0.5828859060402685 0.2565945945945946 0.004
0.954214765100671 0.42805405405405406 0.004
0.052416107382550335 0.31594594594594594 0.004
0.06567785234899329 0.1312972972972973 0.004
0.7685503355704698 0.4544324324324324 0.004
0.05904697986577181 0.46102702702702697 0.004
0.5853771563469496 0.27299788385177237 0.004
0.41048322147651006 0.07194594594594594 0.004
0.954214765100671 0.43464864864864866 0.004
0.9210604026845637 0.48740540540540545 0.004
0.7552885906040269 0.3489189189189189 0.004
0.012630872483221476 0.13789189189189188 0.004
0.7685503355704698 0.3884864864864865 0.004
0.7685503355704698 0.21702702702702703 0.004
0.9343221476510066 0.3357297297297297 0.004
0.9741073825503355 0.10491891891891893 0.004
0.07230872483221476 0.1247027027027027 0.004
0.6027785234899329 0.11810810810810811 0.004
0.967476510067114 0.11151351351351352 0.004
0.35833034596482427 0.3735921815687576 0.004
0.9873691275167784 0.2961621621621622 0.004
0.6823489932885906 0.10491891891891893 0.004
0.563635456916993 0.5156012531797606 0.004
0.6956107382550335 0.08513513513513514 0.004
0.21155704697986577 0.09172972972972973 0.004
0.8348590604026845 0.1247027027027027 0.004
0.3766909628634431 0.4472817848457984 0.004
0.6027491138803561 0.4819581691365028 0.004
0.26460402684563755 0.26978378378378376 0.004
0.5895167785234899 0.21043243243243243 0.004
0.7155033557046979 0.16427027027027027 0.004
0.423744966442953 0.2236216216216216 0.004
0.10546308724832215 0.05216216216216216 0.004
0.4502684563758389 0.08513513513513514 0.004
0.6690872483221476 0.08513513513513514 0.004
0.6579362963147323 0.42157050724857964 0.004
0.8215973154362416 0.4676216216216216 0.004
0.688979865771812 0.3555135135135135 0.004
0.6099806945098313 0.3604288552009474 0.004
0.17840268456375838 0.1444864864864865 0.004
0.21155704697986577 0.32254054054054054 0.004
0.05904697986577181 0.3884864864864865 0.004
0.012630872483221476 0.4016756756756757 0.004
0.7685503355704698 0.1576756756756757 0.004
0.562993288590604 0.08513513513513514 0.004
0.7088724832214764 0.09172972972972973 0.004
0.7685503355704698 0.32913513513513515 0.004
0.21155704697986577 0.4676216216216216 0.004
0.6757181208053691 0.49400000000000005 0.004
0.7751812080536913 0.2368108108108108 0.004
0.09220134228187919 0.2961621621621622 0.004
0.7221342281879194 0.3687027027027027 0.004
0.6757181208053691 0.3093513513513514 0.004
0.01926174496644295 0.025783783783783785 0.004
0.10546308724832215 0.4808108108108108 0.004
0.11209395973154362 0.3489189189189189 0.004
0.6757181208053691 0.3687027027027027 0.004
0.6027785234899329 0.045567567567567566 0.004
0.8481208053691275 0.2434054054054054 0.004
0.2513422818791946 0.42145945945945945 0.004
0.6823489932885906 0.1510810810810811 0.004
0.6690872483221476 0.32254054054054054 0.004
0.8282281879194631 0.03237837837837838 0.004
0.46353020134228184 0.1576756756756757 0.004
0.9343221476510066 0.06535135135135135 0.004
0.26460402684563755 0.3093513513513514 0.004
0.8945369127516778 0.48740540540540545 0.004
0.9475838926174496 0.46102702702702697 0.004
0.9210604026845637 0.1444864864864865 0.004
0.5245644603141781 0.2707371733802731 0.004
0.5110545412744164 0.2923619860145176 0.004
0.8348590604026845 0.4742162162162162 0.004
0.11209395973154362 0.4412432432432432 0.004
0.8017046979865772 0.3950810810810811 0.004
0.4303758389261745 0.19064864864864864 0.004
0.09220134228187919 0.13789189189189188 0.004
0.5165771812080536 0.03237837837837838 0.004
0.09883221476510068 0.019189189189189187 0.004
0.3176510067114094 0.11151351351351352 0.004
0.24471140939597313 0.3884864864864865 0.004
0.29775838926174497 0.4544324324324324 0.004
0.5895167785234899 0.012594594594594595 0.004
0.8017046979865772 0.1247027027027027 0.004
0.2911275167785235 0.012594594594594595 0.004
0.8945369127516778 0.17745945945945946 0.004
0.30438926174496644 0.17086486486486485 0.004
0.6359328859060402 0.08513513513513514 0.004
0.02589261744966443 0.058756756756756755 0.004
0.7685503355704698 0.43464864864864866 0.004
0.5961476510067114 0.2236216216216216 0.004
0.18503355704697985 0.27637837837837836 0.004
0.271234899328859 0.09832432432432432 0.004
0.2314496644295302 0.1510810810810811 0.004
0.4436375838926174 0.006 0.004
0.4436375838926174 0.1576756756756757 0.004
0.5248439887209512 0.23442064787861291 0.004
0.5563624161073826 0.19724324324324324 0.004
0.7287651006711409 0.05216216216216216 0.004
0.6359328859060402 0.2565945945945946 0.004
0.09220134228187919 0.2434054054054054 0.004
0.1518791946308725 0.07854054054054055 0.004
0.8083355704697986 0.1510810810810811 0.004
0.8812751677852348 0.4742162162162162 0.004
0.6491946308724832 0.07854054054054055 0.004
0.3391460100938011 0.37023659470942655 0.004
0.7552885906040269 0.1444864864864865 0.004
0.8282281879194631 0.11810810810810811 0.004
0.2513422818791946 0.09172972972972973 0.004
0.06567785234899329 0.1247027027027027 0.004
0.967476510067114 0.1510810810810811 0.004
0.2911275167785235 0.20383783783783785 0.004
0.7420268456375838 0.2302162162162162 0.004
0.32428187919463086 0.3555135135135135 0.004
0.8812751677852348 0.3357297297297297 0.004
0.10546308724832215 0.2961621621621622 0.004
0.6823489932885906 0.07854054054054055 0.004
0.16514093959731543 0.3818918918918919 0.004
0.2579731543624161 0.006 0.004
0.11209395973154362 0.07194594594594594 0.004
0.2911275167785235 0.11810810810810811 0.004
0.6240672827630115 0.36709710045060195 0.004
0.10546308724832215 0.48740540540540545 0.004
0.11209395973154362 0.21043243243243243 0.004
0.7884429530201342 0.31594594594594594 0.004
0.8812751677852348 0.08513513513513514 0.004
0.07230872483221476 0.07854054054054055 0.004
0.24471140939597313 0.26978378378378376 0.004
0.15851006711409396 0.3423243243243243 0.004
0.49005369127516774 0.08513513513513514 0.004
0.7751812080536913 0.4544324324324324 0.004
0.8348590604026845 0.2302162162162162 0.004
0.4306465354321755 0.2560859117128042 0.004
0.1717718120805369 0.05216216216216216 0.004
0.9807382550335569 0.41486486486486485 0.004
0.11209395973154362 0.3027567567567568 0.004
0.9144295302013422 0.3027567567567568 0.004
0.490937557708196 0.23990135976562327 0.004
0.08557046979865772 0.09172972972972973 0.004
0.6596799717347599 0.38129219837792416 0.004
0.8215973154362416 0.2236216216216216 0.004
0.3306671914180533 0.40169126024630136 0.004
0.702241610738255 0.11810810810810811 0.004
0.9873691275167784 0.2895675675675676 0.004
0.006 0.06535135135135135 0.004
0.35501085635991847 0.4233680252716382 0.004
0.2049261744966443 0.28297297297297297 0.004
0.6558255033557047 0.3884864864864865 0.004
0.07230872483221476 0.012594594594594595 0.004
0.4303758389261745 0.06535135135135135 0.004
0.5586988223627896 0.3152278589390466 0.004
0.4502684563758389 0.4808108108108108 0.004
0.21155704697986577 0.19064864864864864 0.004
0.702241610738255 0.17745945945945946 0.004
0.5298389261744966 0.07854054054054055 0.004
0.6286736351158411 0.34530956448930733 0.004
0.7950738255033557 0.2302162162162162 0.004
0.4409949959124731 0.23437127223943355 0.004
0.35080536912751675 0.27637837837837836 0.004
0.5232080536912751 0.019189189189189187 0.004
0.21818791946308724 0.42145945945945945 0.004
0.5298389261744966 0.06535135135135135 0.004
0.9807382550335569 0.10491891891891893 0.004
0.38395973154362417 0.25 0.004
0.12535570469798657 0.10491891891891893 0.004
0.6317168221917183 0.3954780763472397 0.004
0.5522275562069334 0.29167394886793124 0.004
0.32428187919463086 0.3357297297297297 0.004
0.5695106506415879 0.32518012397240137 0.004
0.3640671140939597 0.3027567567567568 0.004
0.9077986577181207 0.13789189189189188 0.004
0.2911275167785235 0.2631891891891892 0.004
0.45689932885906037 0.19724324324324324 0.004
0.8215973154362416 0.058756756756756755 0.004
0.07893959731543625 0.3357297297297297 0.004
0.29775838926174497 0.46102702702702697 0.004
0.9011677852348993 0.2368108108108108 0.004
0.08557046979865772 0.05216216216216216 0.004
0.3686060372522514 0.4631094002557288 0.004
0.7619194630872483 0.32913513513513515 0.004
0.8017046979865772 0.2961621621621622 0.004
0.24471140939597313 0.3621081081081081 0.004
0.33091275167785233 0.18405405405405406 0.004
0.15851006711409396 0.2895675675675676 0.004
0.8945369127516778 0.3489189189189189 0.004
0.12535570469798657 0.17086486486486485 0.004
0.8613825503355704 0.4676216216216216 0.004
0.7619194630872483 0.3423243243243243 0.004
0.688979865771812 0.3027567567567568 0.004
0.26460402684563755 0.32254054054054054 0.004
0.6358325295302181 0.3798606651660517 0.004
0.13861744966442952 0.2236216216216216 0.004
0.5696241610738255 0.21702702702702703 0.004
0.17840268456375838 0.3884864864864865 0.004
0.43700671140939595 0.08513513513513514 0.004
0.4303758389261745 0.1312972972972973 0.004
0.9608456375838925 0.2236216216216216 0.004
0.09220134228187919 0.32254054054054054 0.004
0.01926174496644295 0.19064864864864864 0.004
0.5232080536912751 0.1510810810810811 0.004
0.3441744966442953 0.09832432432432432 0.004
0.271234899328859 0.2961621621621622 0.004
0.6317045976008516 0.4900052918392254 0.004
0.7287651006711409 0.4016756756756757 0.004
0.8746442953020134 0.1576756756756757 0.004
0.11209395973154362 0.31594594594594594 0.004
0.6160402684563758 0.21043243243243243 0.004
0.3640671140939597 0.2631891891891892 0.004
0.16514093959731543 0.4016756756756757 0.004
0.3640671140939597 0.07194594594594594 0.004
0.2911275167785235 0.4082702702702703 0.004
0.33091275167785233 0.11810810810810811 0.004
0.2513422818791946 0.28297297297297297 0.004
0.5165771812080536 0.1444864864864865 0.004
0.9210604026845637 0.26978378378378376 0.004
0.37102829614497684 0.4891307301485571 0.004
0.7552885906040269 0.05216216216216216 0.004
0.7353959731543623 0.058756756756756755 0.004
0.42251020895719527 0.27536064215201195 0.004
0.21155704697986577 0.25 0.004
0.6624563758389261 0.4742162162162162 0.004
0.284496644295302 0.08513513513513514 0.004
0.2911275167785235 0.03897297297297297 0.004
0.3176510067114094 0.045567567567567566 0.004
0.6492223222829105 0.4743911143280236 0.004
0.3375436241610738 0.019189189189189187 0.004
0.1187248322147651 0.1444864864864865 0.004
0.8149664429530201 0.32913513513513515 0.004
0.11209395973154362 0.1247027027027027 0.004
0.7486577181208054 0.4478378378378378 0.004
0.5251117081914073 0.2813370389532144 0.004
0.30438926174496644 0.4676216216216216 0.004
0.7287651006711409 0.045567567567567566 0.004
0.9939999999999999 0.16427027027027027 0.004
0.8481208053691275 0.2236216216216216 0.004
0.7155033557046979 0.09172972972972973 0.004
0.12535570469798657 0.3950810810810811 0.004
0.41048322147651006 0.21043243243243243 0.004
0.45689932885906037 0.2302162162162162 0.004
0.4966845637583892 0.07854054054054055 0.004
0.7221342281879194 0.26978378378378376 0.004
0.8746442953020134 0.2631891891891892 0.004
0.7088724832214764 0.49400000000000005 0.004
0.09220134228187919 0.1312972972972973 0.004
0.8812751677852348 0.16427027027027027 0.004
0.8282281879194631 0.4742162162162162 0.004
0.0325234899328859 0.1247027027027027 0.004
0.1187248322147651 0.43464864864864866 0.004
0.954214765100671 0.4742162162162162 0.004
0.2049261744966443 0.1247027027027027 0.004
0.2314496644295302 0.2236216216216216 0.004
0.32428187919463086 0.37529729729729727 0.004
0.21818791946308724 0.41486486486486485 0.004
0.2049261744966443 0.05216216216216216 0.004
0.9077986577181207 0.3423243243243243 0.004
0.1187248322147651 0.42805405405405406 0.004
0.01926174496644295 0.3818918918918919 0.004
0.6823489932885906 0.2895675675675676 0.004
0.702241610738255 0.058756756756756755 0.004
0.22481879194630872 0.27637837837837836 0.004
0.3977107154743836 0.28070890083953864 0.004
0.18503355704697985 0.2565945945945946 0.004
0.01926174496644295 0.49400000000000005 0.004
0.1717718120805369 0.41486486486486485 0.004
0.3470335278682511 0.40120953090497796 0.004
0.3176510067114094 0.13789189189189188 0.004
0.3640671140939597 0.019189189189189187 0.004
0.8149664429530201 0.1312972972972973 0.004
0.35080536912751675 0.3093513513513514 0.004
0.5961476510067114 0.045567567567567566 0.004
0.11209395973154362 0.019189189189189187 0.004
0.09220134228187919 0.4478378378378378 0.004
0.6290900336940604 0.3344875718415805 0.004
0.9873691275167784 0.21043243243243243 0.004
0.5376383860805377 0.2799527435052879 0.004
0.6415817700564531 0.39650577730175973 0.004
0.1187248322147651 0.3621081081081081 0.004
0.6491946308724832 0.31594594594594594 0.004
0.3110201342281879 0.2631891891891892 0.004
0.2579731543624161 0.4016756756756757 0.004
0.3724714838068885 0.3058835966923035 0.004
0.4474072753900868 0.23921737782462685 0.004
0.5956912836199444 0.35028216637542553 0.004
0.40649298049756677 0.3162934840805498 0.004
0.9873691275167784 0.4478378378378378 0.004
0.5961476510067114 0.2368108108108108 0.004
0.5961476510067114 0.1247027027027027 0.004
0.5497315436241611 0.21702702702702703 0.004
0.6094093959731544 0.2368108108108108 0.004
0.7088724832214764 0.37529729729729727 0.004
0.19829530201342283 0.4676216216216216 0.004
0.5696241610738255 0.17086486486486485 0.004
0.9807382550335569 0.17745945945945946 0.004
0.8680134228187919 0.28297297297297297 0.004
0.06567785234899329 0.13789189189189188 0.004
0.2049261744966443 0.3423243243243243 0.004
0.9077986577181207 0.1576756756756757 0.004
0.6276524733026986 0.41224947433620635 0.004
0.32428187919463086 0.3687027027027027 0.004
0.4925521914026031 0.24776708270730202 0.004
0.09883221476510068 0.19724324324324324 0.004
0.6226711409395973 0.19724324324324324 0.004
0.39043852769193016 0.4773074097009597 0.004
0.2911275167785235 0.25 0.004
0.8812751677852348 0.19724324324324324 0.004
0.5280351724348364 0.2834230735829789 0.004
0.9873691275167784 0.2236216216216216 0.004
0.8945369127516778 0.05216216216216216 0.004
0.7818120805369128 0.3687027027027027 0.004
0.9475838926174496 0.1312972972972973 0.004
0.6226711409395973 0.058756756756756755 0.004
0.6645764279360488 0.45652251183604114 0.004
0.6238054191476178 0.4050578348584083 0.004
0.7552885906040269 0.3093513513513514 0.004
0.07230872483221476 0.058756756756756755 0.004
0.6159582555141376 0.3351924928788865 0.004
0.039154362416107376 0.32913513513513515 0.004
0.02589261744966443 0.03897297297297297 0.004
0.7685503355704698 0.4742162162162162 0.004
0.21818791946308724 0.4544324324324324 0.004
0.8348590604026845 0.3423243243243243 0.004
0.11209395973154362 0.11151351351351352 0.004
0.3972214765100671 0.19064864864864864 0.004
0.29775838926174497 0.27637837837837836 0.004
0.01926174496644295 0.3027567567567568 0.004
0.3574362416107382 0.11151351351351352 0.004
0.052416107382550335 0.07194594594594594 0.004
0.6558255033557047 0.21702702702702703 0.004
0.9276912751677852 0.18405405405405406 0.004
0.16514093959731543 0.3687027027027027 0.004
0.26460402684563755 0.46102702702702697 0.004
0.688979865771812 0.2302162162162162 0.004
0.9343221476510066 0.3093513513513514 0.004
0.7486577181208054 0.42145945945945945 0.004
0.07230872483221476 0.18405405405405406 0.004
0.5033154362416107 0.21043243243243243 0.004
0.22481879194630872 0.4082702702702703 0.004
0.15851006711409396 0.1576756756756757 0.004
0.045785234899328855 0.09832432432432432 0.004
0.5696241610738255 0.2368108108108108 0.004
0.5517162471529575 0.2713655703839594 0.004
0.32428187919463086 0.43464864864864866 0.004
0.9011677852348993 0.09832432432432432 0.004
0.5165771812080536 0.03897297297297297 0.004
0.29775838926174497 0.42805405405405406 0.004
0.8879060402684563 0.26978378378378376 0.004
0.01926174496644295 0.43464864864864866 0.004
0.7221342281879194 0.17086486486486485 0.004
0.7818120805369128 0.3489189189189189 0.004
0.6376270494956532 0.34738156270555426 0.004
0.19829530201342283 0.4742162162162162 0.004
0.07893959731543625 0.2434054054054054 0.004
0.7353959731543623 0.045567567567567566 0.004
0.4436375838926174 0.03897297297297297 0.004
0.613481368148962 0.45376351245709046 0.004
0.8879060402684563 0.03237837837837838 0.004
0.8017046979865772 0.1312972972972973 0.004
0.9939999999999999 0.03897297297297297 0.004
0.38552744004663314 0.46324243186157604 0.004
0.8215973154362416 0.17745945945945946 0.004
0.5033154362416107 0.11810810810810811 0.004
0.6624563758389261 0.07854054054054055 0.004
0.41060122648021774 0.32464638346942826 0.004
0.14524832214765102 0.3884864864864865 0.004
0.5828859060402685 0.1247027027027027 0.004
0.13861744966442952 0.49400000000000005 0.004
0.006 0.17086486486486485 0.004
0.3758484011509242 0.4142581536947679 0.004
0.37069798657718117 0.25 0.004
0.12535570469798657 0.09832432432432432 0.004
0.397376342540246 0.28250989024574713 0.004
0.5847058734153757 0.34792593820769324 0.004
0.18503355704697985 0.012594594594594595 0.004
0.6027785234899329 0.06535135135135135 0.004
0.1518791946308725 0.48740540540540545 0.004
0.012630872483221476 0.3027567567567568 0.004
0.3110201342281879 0.4676216216216216 0.004
0.702241610738255 0.1576756756756757 0.004
0.10546308724832215 0.42805405405405406 0.004
0.3556659721665439 0.33431647951099186 0.004
0.045785234899328855 0.1576756756756757 0.004
0.39059060402684564 0.2565945945945946 0.004
0.6690872483221476 0.1444864864864865 0.004
0.8083355704697986 0.18405405405405406 0.004
0.6362060691169467 0.4119419698946316 0.004
0.4992745434776165 0.25216758696151165 0.004
0.7155033557046979 0.2302162162162162 0.004
0.4889148848839828 0.2558989486049488 0.004
0.8017046979865772 0.37529729729729727 0.004
0.271234899328859 0.48740540540540545 0.004
0.039154362416107376 0.3489189189189189 0.004
0.11209395973154362 0.2565945945945946 0.004
0.19166442953020135 0.4808108108108108 0.004
0.7685503355704698 0.045567567567567566 0.004
0.9210604026845637 0.19724324324324324 0.004
0.09220134228187919 0.3687027027027027 0.004
0.9210604026845637 0.4478378378378378 0.004
0.7221342281879194 0.07194594594594594 0.004
0.9276912751677852 0.1576756756756757 0.004
0.9077986577181207 0.32254054054054054 0.004
0.41962398872917295 0.49225792223153286 0.004
0.6823489932885906 0.08513513513513514 0.004
0.8282281879194631 0.32913513513513515 0.004
0.26460402684563755 0.3489189189189189 0.004
0.6757181208053691 0.012594594594594595 0.004
0.17840268456375838 0.20383783783783785 0.004
0.3441744966442953 0.2302162162162162 0.004
0.2911275167785235 0.48740540540540545 0.004
0.271234899328859 0.3818918918918919 0.004
0.7486577181208054 0.20383783783783785 0.004
0.27786577181208055 0.3555135135135135 0.004
0.3530514750545522 0.36756241754287033 0.004
0.6111572591061369 0.3250320145961176 0.004
0.7221342281879194 0.46102702702702697 0.004
0.1518791946308725 0.3555135135135135 0.004
0.7353959731543623 0.03897297297297297 0.004
0.562993288590604 0.21702702702702703 0.004
0.575090407573455 0.29762104810741347 0.004
0.954214765100671 0.3555135135135135 0.004
0.7088724832214764 0.2236216216216216 0.004
0.5873655201182802 0.3925473006095138 0.004
0.2911275167785235 0.1576756756756757 0.004
0.7287651006711409 0.07194594594594594 0.004
0.2049261744966443 0.2565945945945946 0.004
0.5963184266086345 0.3317215844894488 0.004
0.29775838926174497 0.03237837837837838 0.004
0.21155704697986577 0.07194594594594594 0.004
0.16514093959731543 0.019189189189189187 0.004
0.39059060402684564 0.06535135135135135 0.004
0.7420268456375838 0.06535135135135135 0.004
0.052416107382550335 0.3950810810810811 0.004
0.5099463087248322 0.2236216216216216 0.004
0.9873691275167784 0.3555135135135135 0.004
0.6479564351021164 0.4663723677007997 0.004
0.4030850066429748 0.35141221153486324 0.004
0.8746442953020134 0.3423243243243243 0.004
0.8481208053691275 0.4412432432432432 0.004
0.039154362416107376 0.2631891891891892 0.004
0.37069798657718117 0.019189189189189187 0.004
0.37069798657718117 0.11151351351351352 0.004
0.4303758389261745 0.07194594594594594 0.004
0.7486577181208054 0.1444864864864865 0.004
0.2513422818791946 0.10491891891891893 0.004
0.5298389261744966 0.09832432432432432 0.004
0.5853115039551015 0.3396469246771147 0.004
0.9343221476510066 0.2961621621621622 0.004
0.32428187919463086 0.09172972972972973 0.004
0.41048322147651006 0.1576756756756757 0.004
0.38395973154362417 0.1444864864864865 0.004
0.45689932885906037 0.16427027027027027 0.004
0.5977842660413129 0.38905268780282903 0.004
0.2579731543624161 0.25 0.004
0.6160402684563758 0.019189189189189187 0.004
0.8680134228187919 0.1312972972972973 0.004
0.5924643347389446 0.5338882067927634 0.004
0.426086325651318 0.30660081764129865 0.004
0.039154362416107376 0.07194594594594594 0.004
0.9475838926174496 0.4478378378378378 0.004
0.22481879194630872 0.4742162162162162 0.004
0.08557046979865772 0.4742162162162162 0.004
0.02589261744966443 0.43464864864864866 0.004
0.6293020134228188 0.1576756756756757 0.004
0.5431006711409396 0.10491891891891893 0.004
0.49005369127516774 0.13789189189189188 0.004
0.5961476510067114 0.1312972972972973 0.004
0.02589261744966443 0.25 0.004
0.006 0.07854054054054055 0.004
0.7155033557046979 0.1444864864864865 0.004
0.2314496644295302 0.03897297297297297 0.004
0.11209395973154362 0.17745945945945946 0.004
0.02589261744966443 0.20383783783783785 0.004
